route_type,customer_priority,customer_type,driver_experience,vehicle_type,weather_conditions,traffic_level,day_of_week,delivery_window,actual_time,reattempts_required,is_cutoff
1,2,1,0,2,0,1,0,0,589.3631602566054,0,0
1,1,1,0,0,0,2,1,0,399.771905968043,1,0
1,0,1,1,2,2,2,3,2,98.59066758028376,0,1
0,1,1,1,0,0,0,6,0,613.4889393405433,0,0
1,1,1,0,1,2,1,4,1,209.32561996460265,0,0
0,2,1,0,0,0,0,5,2,328.12209302198505,0,0
1,1,1,0,2,0,1,2,2,583.9377531994162,0,0
1,1,0,0,1,0,1,6,0,431.79909416513175,1,1
0,2,1,0,0,0,1,5,0,103.36807291326528,0,0
1,1,1,1,2,0,2,3,2,501.1486285073203,1,1
0,1,1,2,1,2,2,4,2,567.6344098576341,0,0
1,2,0,1,0,0,1,3,0,473.035472994393,0,1
0,2,0,1,2,1,1,3,2,665.7820373197821,0,1
1,1,1,0,2,0,1,5,1,151.6221720124464,0,1
1,1,0,1,0,2,1,6,0,291.94016064483515,0,0
0,2,1,2,2,0,1,3,0,609.9917213277871,0,0
0,1,1,0,0,0,2,6,0,35.134156493774185,0,0
1,0,1,2,2,0,2,3,0,326.2397961359106,0,0
0,1,1,1,0,2,2,6,1,707.2627572037885,0,0
0,2,1,0,1,0,1,5,1,124.3225551198888,0,0
1,1,0,0,2,0,1,5,2,80.28785365171744,1,1
1,2,1,0,0,0,1,3,0,39.73391524447864,0,0
1,1,1,1,0,0,0,5,0,351.5255805728865,1,0
1,1,0,1,0,0,1,0,0,77.34074111035528,0,1
1,0,0,1,0,2,1,1,0,290.31116440293374,0,1
0,2,1,1,0,0,1,1,0,122.30101704150871,0,0
0,1,1,2,0,0,1,1,1,252.261218863103,0,0
1,0,1,1,0,0,1,1,1,102.71953615087035,0,0
1,1,1,0,0,3,1,2,0,17.931433581538805,0,0
0,1,1,2,0,3,1,6,0,555.0505223921641,0,0
1,1,1,2,0,2,2,4,1,325.5631115611089,2,0
1,0,1,0,2,0,1,0,2,495.643273779925,0,0
1,2,1,2,2,0,1,6,2,157.62119034028962,0,1
0,0,1,1,0,0,0,1,1,21.326992265758328,0,0
0,1,1,1,0,0,1,0,0,251.18799775878196,0,1
0,1,1,2,0,0,0,1,2,398.09411380409625,0,0
0,2,0,2,0,0,1,4,1,307.94818299250204,0,0
1,1,1,2,2,0,1,4,0,532.4113477458965,0,0
1,2,1,0,0,0,1,4,2,285.47082372260337,0,1
1,0,1,1,2,0,0,1,1,182.3660869060965,0,1
1,0,1,1,0,0,2,5,2,381.2307320173349,0,0
1,1,1,1,0,0,0,3,2,234.25705477369192,0,0
1,2,0,1,2,0,2,6,2,564.0684553384295,0,1
1,1,1,1,0,3,1,6,2,502.2530906021386,0,1
1,0,0,2,0,0,0,5,2,393.8654256409184,0,0
1,2,0,1,2,2,0,0,0,516.7770770836687,0,1
1,1,1,2,0,0,2,6,2,404.1355382065173,1,0
0,0,1,1,0,2,1,3,0,521.9082814907083,1,0
0,2,0,0,0,0,1,3,0,172.2091319478168,0,0
0,2,0,0,0,2,1,6,1,380.872696979164,0,0
1,0,1,2,0,0,2,5,2,478.0043748662932,0,0
1,1,0,2,0,2,1,2,0,31.96835777681674,0,1
1,2,1,0,2,2,1,6,2,563.6848832464706,0,1
0,1,1,1,1,2,1,2,1,160.58924072188907,0,0
0,1,1,2,0,1,0,2,0,293.38586663061045,0,0
1,1,1,0,0,2,0,5,1,377.0786036143948,0,0
0,2,0,1,0,0,2,0,2,350.48848716754395,0,0
1,1,1,0,2,0,2,5,2,128.85628310357006,0,1
1,2,1,1,2,0,1,6,2,390.0391697939756,0,0
1,2,0,1,0,1,1,2,2,411.0149001884481,0,1
1,2,0,2,2,0,0,5,0,196.8861091731557,0,1
1,1,1,2,0,0,2,4,2,352.9855952486637,3,0
1,2,0,0,0,0,1,5,1,181.39693701230817,1,1
0,2,1,2,0,0,0,5,2,63.79751714384041,0,0
1,1,1,2,2,0,2,1,0,518.2132706426651,0,1
1,1,1,2,0,0,2,1,2,300.7122582868136,0,0
0,2,1,0,1,0,2,0,1,317.6549412644813,0,1
1,1,1,2,2,0,1,1,2,164.03351746750914,0,0
1,1,1,1,2,2,1,1,2,530.1970186150605,0,0
1,2,1,1,0,3,1,3,2,573.6522473563192,1,1
0,2,1,2,2,0,1,2,2,584.437274791262,0,0
1,2,1,1,2,0,0,0,0,436.93993983899793,0,0
0,1,1,0,2,0,1,1,2,541.1407616133636,0,1
0,1,1,2,2,0,1,5,2,675.4867904273298,0,0
0,2,1,1,2,0,1,6,0,536.7773367204552,0,0
1,2,1,2,2,0,0,5,2,273.81814315933804,0,0
0,0,0,1,2,2,2,4,2,146.2146978330407,0,0
0,2,1,1,2,2,0,3,2,240.88726751303025,0,0
1,2,0,1,0,0,1,4,2,523.7580107704194,0,1
1,1,1,2,0,0,1,1,0,118.77639522958368,0,1
0,2,0,0,0,0,0,3,0,182.18971667469933,1,1
1,2,1,1,1,2,1,1,0,207.04417164864412,0,1
1,1,1,1,0,0,1,5,2,591.1671233985581,0,0
0,1,0,2,2,0,2,0,0,480.52247712837385,0,1
0,1,1,0,0,0,1,5,2,407.5891993337212,0,0
1,1,1,0,0,0,1,2,2,222.9968192458965,1,0
1,1,1,1,0,0,2,5,2,278.830256221353,0,0
1,2,0,1,0,0,2,4,2,240.3036814064608,0,1
0,2,1,1,2,0,2,1,0,35.86343365863286,0,1
0,2,1,1,0,0,0,3,1,293.3655281588681,0,0
0,2,1,0,0,0,1,3,0,348.0156922026319,1,1
1,1,0,1,0,0,2,0,2,585.1436928205533,0,1
0,0,0,2,0,2,1,4,2,371.9980540493021,0,1
1,2,0,0,0,0,2,5,0,206.23705595232568,0,1
1,2,1,0,2,0,2,5,2,472.9931521726385,0,0
1,1,1,2,1,2,0,3,2,573.0130720665262,0,1
1,0,1,2,2,0,2,5,1,130.0844173408664,0,0
1,1,0,1,2,0,2,0,0,213.3884941233006,2,1
1,2,0,1,0,0,2,1,2,44.5092848310016,0,1
0,1,1,2,2,0,2,0,2,270.39835386639413,0,0
0,0,0,2,0,0,1,3,1,56.851527940409696,1,1
1,2,0,0,0,0,0,4,2,375.4408432220318,0,1
1,1,0,0,1,0,1,1,2,41.036445730060734,0,1
1,1,0,2,0,0,1,6,2,560.4866442838822,0,1
0,1,1,0,0,0,1,2,2,492.43152830213006,0,0
1,1,1,0,0,3,1,3,1,318.1573000085782,0,1
0,2,1,1,0,0,2,4,1,351.5558106073313,2,0
1,1,1,2,2,0,0,6,1,203.09967282857124,0,0
1,1,1,0,2,0,0,6,0,460.3271781216039,1,0
1,2,1,2,1,0,2,3,0,552.1042335104405,1,0
1,1,1,0,2,2,1,0,0,435.0037316632072,0,0
0,2,0,0,2,0,0,4,0,601.6443195933363,1,1
0,1,0,2,0,0,2,5,2,584.874614037683,0,1
1,2,1,2,0,0,1,2,0,211.22608095320956,1,1
0,1,1,1,1,1,2,3,1,229.7880632552369,0,0
1,2,0,1,2,2,1,1,2,291.01853912700744,0,0
1,2,0,0,0,0,2,2,0,172.23667296810706,0,1
0,1,0,2,0,0,2,2,1,647.1999420254705,1,1
1,1,1,0,2,1,1,1,2,308.7347070886894,0,0
1,0,1,0,0,1,2,5,1,194.38461554998256,0,0
1,1,0,1,0,0,1,4,1,61.64747830898794,0,1
1,1,1,2,2,0,1,3,2,91.24849133667875,0,0
1,1,1,1,2,0,1,3,0,468.4529652848654,0,0
0,2,1,1,2,2,2,6,2,540.1807486305919,0,0
1,1,1,0,2,0,1,0,2,396.9062931270621,0,0
1,1,1,2,1,0,0,6,1,586.0310431215348,0,0
1,2,1,1,0,0,2,0,1,342.5955234396997,0,1
1,1,1,2,2,0,1,4,1,26.117681448732576,0,0
0,1,0,1,1,0,0,5,0,666.0524190893349,0,1
0,0,1,2,2,0,2,5,1,119.22690549441916,2,0
0,1,0,0,2,2,1,4,1,327.0518049350832,1,1
1,2,1,2,2,0,0,5,0,347.65182100352604,0,1
0,2,1,1,0,0,2,4,2,427.86700855232846,0,0
1,2,1,1,2,0,1,2,0,368.4763435892051,0,0
1,1,0,1,2,3,1,0,1,173.8654351701155,0,1
0,1,0,1,0,2,0,4,0,284.6533143135892,0,1
1,0,0,0,1,2,1,3,0,435.8757802478016,0,1
1,0,0,1,0,0,2,4,2,500.8145978201346,0,1
0,2,1,0,0,0,1,6,2,96.98168982179013,0,1
0,2,1,2,0,0,2,5,1,287.2710105716266,0,0
1,1,1,1,0,0,0,0,0,206.35863040392005,0,0
0,2,1,1,2,0,1,1,1,640.4849778478463,0,1
0,2,1,0,2,2,2,6,2,28.95898944163652,0,0
0,2,1,1,0,0,0,3,2,391.4574405832204,0,0
1,2,0,2,2,0,1,4,0,379.0271742564446,0,1
0,1,0,2,1,0,0,3,0,297.71070190162294,0,1
0,2,1,2,2,0,1,5,1,475.65434251444776,0,0
0,2,1,2,2,1,1,5,0,262.821521507427,0,1
1,1,1,1,2,2,2,6,0,180.77105205208903,0,1
1,1,1,2,2,0,2,3,0,425.3237627261568,0,0
1,2,1,1,0,2,0,4,0,109.016152609881,0,0
0,1,1,2,0,0,1,1,0,214.32206863076004,1,0
1,0,1,2,0,0,1,3,2,270.0825746942736,1,0
1,2,1,1,1,0,0,4,0,386.8367390153166,0,0
0,2,1,0,2,2,0,3,0,248.9643800995162,0,1
1,2,1,1,2,0,2,3,1,411.4225685671739,1,0
1,2,1,2,1,1,1,1,0,438.7088102271573,0,1
1,0,0,2,1,0,1,1,0,511.947187524486,0,1
1,1,1,0,0,0,0,5,0,247.6912609703632,0,0
0,1,1,1,1,2,0,4,0,460.0457485310568,0,0
0,1,0,0,0,0,1,1,1,386.3422146646687,0,1
1,1,1,2,0,0,1,5,0,518.591296150516,1,0
0,0,1,2,0,2,2,2,2,163.08450113070472,0,0
1,1,1,2,2,0,2,3,2,593.6366964651609,0,1
1,1,1,0,1,3,2,3,2,207.38339789850775,0,0
1,2,0,2,2,1,1,3,2,480.6091324142539,0,1
0,1,0,0,0,0,1,6,0,111.54524464158143,3,1
1,0,0,1,1,0,2,3,2,243.90529526812435,0,1
0,1,1,1,1,0,1,5,2,688.7987446825116,0,0
1,1,1,2,2,0,2,2,0,197.82813635621423,0,0
1,2,1,1,2,1,1,6,2,591.5366502301167,0,0
0,2,1,2,0,0,0,1,2,277.5781422154784,0,1
1,1,1,1,2,0,1,0,2,430.7558044028944,0,0
0,2,1,0,1,2,1,3,0,226.03861051360485,0,0
1,1,1,2,0,1,1,3,2,598.6601391280043,1,0
0,1,1,0,1,0,0,1,1,104.29072287196716,1,0
0,2,1,2,0,0,1,0,2,628.3812818978822,0,1
1,0,1,2,0,0,1,6,1,199.62840617991137,0,0
1,1,1,1,0,0,1,5,0,172.97471293623195,0,0
0,0,1,2,0,2,2,4,0,298.8360845586316,0,1
0,2,1,1,1,0,0,0,2,628.7458019160052,0,0
1,1,0,2,0,1,0,5,0,52.33133045269113,0,1
0,1,1,0,0,0,1,2,0,594.6319381854327,1,0
0,0,1,2,0,0,1,6,0,314.0483612337331,0,0
1,1,1,0,0,2,0,0,1,168.24875052519715,1,1
1,1,1,0,0,0,1,2,1,459.0976473445273,0,1
0,2,1,2,0,2,2,5,2,393.9339113687469,1,0
0,2,1,2,1,0,1,6,2,227.19789489567688,0,0
0,1,1,2,0,3,0,4,0,241.3934437089252,0,0
1,1,1,0,0,0,1,0,2,143.93093971217763,0,0
0,2,1,1,1,0,1,2,0,478.7914985732205,0,0
1,2,0,1,2,2,1,1,0,358.56649367245774,0,1
1,1,0,2,0,0,1,2,1,204.92184058670037,0,0
0,0,1,1,0,2,1,2,1,37.0401593873199,0,1
0,2,1,1,2,2,0,4,0,528.4225550371668,0,0
1,1,1,2,0,0,1,5,1,258.49978355147994,0,0
0,2,1,0,0,2,2,0,2,518.3675722134099,0,1
0,2,0,2,0,0,2,0,2,306.61819125101084,0,1
1,1,1,2,0,2,0,5,1,61.48030926184597,1,0
0,0,0,1,2,0,2,5,0,565.3167110931347,0,1
0,1,1,1,0,2,1,6,2,520.1268283552754,0,0
1,0,0,1,0,0,1,1,2,439.7053897852688,0,1
1,1,0,2,1,2,2,5,2,160.4965298964293,0,1
1,2,0,1,2,0,2,2,1,263.43623525934373,0,1
1,0,1,2,1,0,2,5,2,132.69700164416005,0,0
0,1,1,2,0,0,2,0,1,63.25365516387029,0,1
1,2,1,1,0,0,1,0,0,437.46603722077066,0,0
0,2,0,1,2,0,1,6,0,617.4709185748254,0,1
0,2,1,0,1,0,1,6,2,338.68295510029003,0,1
1,1,0,0,2,2,2,1,0,206.67569942658275,0,1
1,1,1,1,1,0,2,3,1,172.43741375921078,0,0
1,2,1,0,0,0,2,5,2,510.1741798874462,0,0
1,2,1,0,0,0,0,0,1,329.2609324564449,0,0
1,1,1,0,1,0,0,4,1,356.8034606542415,0,0
1,1,1,2,2,2,2,6,2,160.66305483905268,0,0
1,1,1,0,1,0,2,4,1,26.03042528940498,1,0
1,2,0,0,0,0,1,3,2,181.37930919493917,0,0
0,2,1,2,1,0,1,5,2,576.8362833600587,0,0
1,1,0,2,0,0,0,1,2,347.69774863694954,0,1
1,1,1,1,2,1,1,0,1,494.7494627154621,0,0
1,0,1,0,0,0,2,4,0,247.3346575493264,0,1
1,0,1,1,0,0,0,4,2,361.14071987885575,0,1
1,2,1,2,0,2,0,1,0,406.4536588444875,0,0
1,2,0,2,1,2,1,3,1,527.1768911704866,0,1
1,0,1,2,1,0,0,4,2,349.75392839932783,2,0
1,2,1,1,0,0,1,4,0,217.42413908648905,0,0
1,1,1,2,0,0,2,6,0,511.44502379883073,0,0
1,1,1,0,1,0,0,0,0,441.2755001326008,0,0
1,1,0,1,1,0,1,6,0,411.5323167640223,0,1
0,1,1,2,1,0,1,6,1,701.965977468235,0,0
1,1,1,1,1,0,2,6,0,270.18845458354485,0,1
1,2,1,0,0,0,1,3,2,314.2122062733683,0,1
0,2,1,1,1,0,0,2,2,472.7053847375401,0,0
0,2,1,0,1,0,0,6,0,640.640568899921,0,0
0,1,0,2,2,1,2,1,0,610.83842739318,0,0
1,1,0,2,1,0,1,6,0,410.5682290598298,1,0
1,2,0,1,0,0,2,4,2,225.4288578331936,0,1
1,2,0,1,0,0,2,1,0,336.52813030194864,1,1
0,0,1,0,0,0,2,6,2,725.9559613104961,2,1
0,0,1,1,2,0,1,5,2,150.64003592725993,3,0
1,1,0,2,2,0,2,6,1,299.5827901018804,0,0
1,2,1,2,0,0,1,5,0,251.98208763093692,0,1
1,1,1,2,1,2,1,2,1,477.8730261044316,1,0
1,1,1,2,0,3,1,5,1,217.3986178764156,1,1
0,2,0,2,0,2,1,3,2,698.9348905954826,0,1
1,0,1,2,0,0,2,1,0,303.35580764801665,1,0
1,2,1,2,0,0,2,4,2,507.29751990622304,0,1
0,1,1,1,0,0,2,6,2,202.0792722608212,0,0
1,1,1,1,1,0,2,0,2,252.8199915552283,0,1
1,2,0,1,2,2,2,2,2,298.5716414704923,1,1
1,0,0,2,0,0,1,6,1,34.83826722329298,2,1
1,0,0,2,0,0,1,0,1,436.3778281089032,0,1
1,2,1,2,2,0,2,6,0,206.31303218087936,1,0
1,2,1,0,0,0,0,5,2,468.5133724388239,1,0
1,0,1,2,2,0,0,2,1,419.4619879004224,1,0
1,0,1,2,1,0,2,6,0,450.9451950405,0,0
1,0,1,0,1,0,1,0,0,358.7304380401073,0,1
0,2,1,0,1,0,2,6,0,276.84076369040986,0,1
1,1,1,1,0,0,1,3,2,559.8960564706432,0,0
1,1,1,1,1,2,1,0,0,349.85361983895297,0,1
1,1,0,0,2,0,1,0,0,242.92058365490672,0,1
1,1,0,2,2,0,0,5,2,515.7782481962943,0,1
1,1,1,2,0,0,2,4,2,510.95357956392206,0,0
0,0,1,1,2,0,1,0,0,305.7186251752714,0,0
1,2,1,2,0,0,0,1,0,519.7022726372857,0,0
0,1,1,2,0,0,1,1,2,237.51589848876745,0,0
1,1,1,1,1,0,0,3,2,244.8089123205393,0,0
0,0,1,1,0,0,2,2,0,27.69874410852333,0,0
0,1,1,1,2,0,0,6,1,189.9912372671203,1,0
1,2,1,0,0,0,2,2,2,373.5108377330695,0,0
1,1,1,2,0,0,2,5,0,390.1196142783763,0,1
1,1,1,1,0,0,1,5,0,53.429181876568514,0,0
0,2,1,0,1,0,2,1,0,541.21081017841,0,0
1,2,1,1,0,2,1,2,0,197.59719417827796,0,0
0,2,0,2,0,0,1,4,0,395.27721846634967,0,1
0,1,0,1,0,0,1,6,0,237.84787893160032,0,0
1,1,0,2,2,0,1,6,2,526.9111722494208,0,1
1,2,1,0,1,3,1,4,2,565.7217484265767,1,0
1,1,1,2,1,0,0,3,1,564.539082722214,0,0
0,0,1,2,1,0,1,1,2,160.85271578840724,0,1
1,1,0,2,0,0,1,0,2,444.355251311867,0,1
1,2,1,0,0,1,1,5,1,349.8701802619144,0,0
1,1,0,0,1,0,1,4,1,33.8822905938971,1,1
1,2,1,1,0,3,1,0,2,414.3246409488437,0,0
1,1,1,1,1,0,0,1,1,86.28065621670936,0,0
0,1,1,1,0,0,2,2,2,468.9673294763942,1,0
1,2,1,0,0,0,2,1,2,572.1658653961848,0,0
0,0,1,1,2,0,1,5,1,540.1873990857531,0,1
1,0,1,0,1,2,2,3,0,498.47654423168143,0,0
0,2,1,2,2,2,2,1,2,546.2614254075997,0,0
1,1,1,1,1,0,1,1,2,226.54563099641493,0,0
0,0,1,1,0,0,2,1,0,131.85760016925394,0,0
1,0,1,2,2,0,1,0,0,569.7999199463497,0,0
1,1,1,1,0,0,2,5,0,171.33760405045857,0,0
1,1,1,1,0,2,1,6,0,504.91329555032667,0,0
1,2,1,2,2,0,1,3,0,187.34059672975735,2,1
1,2,1,1,1,0,1,2,2,361.1762114771533,0,0
1,1,1,0,2,0,0,3,0,46.80370665131802,0,0
0,1,1,1,0,0,0,0,1,151.44536004960116,0,0
1,2,0,1,0,0,1,2,0,73.08440089628166,1,0
1,2,0,2,0,1,2,3,0,579.1022675540319,1,1
0,0,1,2,0,0,2,6,1,545.8488603694265,0,0
1,1,1,1,2,0,1,6,0,508.1591111550006,0,1
1,2,0,0,1,0,2,5,0,509.4445999593569,0,1
0,2,1,2,0,0,0,4,0,705.4469626002683,0,0
1,2,1,0,0,2,0,6,0,385.26335230869694,0,1
1,0,0,0,1,0,2,4,2,146.3842034386998,1,1
1,1,0,0,1,3,0,1,2,18.557531810092428,0,1
1,0,1,1,2,2,2,0,1,522.4413175615772,0,0
1,0,1,1,0,0,0,1,0,373.9315099218851,0,1
1,1,1,1,2,0,2,2,2,32.44438843433748,0,1
1,2,1,2,1,2,2,3,2,148.24326472798666,0,1
1,2,1,1,2,0,1,3,0,386.3591634199262,0,0
0,2,1,1,1,2,1,4,0,54.12107631266604,0,0
1,0,0,2,0,0,0,4,0,102.46964358342642,0,1
0,2,0,2,2,0,1,4,0,154.10391100534352,0,1
1,1,0,0,0,0,0,5,2,229.92134210369,0,1
0,0,0,2,1,0,1,6,0,187.7224433840439,0,1
1,1,1,2,2,2,2,3,1,595.6965551063195,1,0
1,2,0,2,2,0,1,1,2,208.22441955721388,2,0
1,2,1,1,0,0,1,2,2,439.5910938145389,0,0
0,1,0,2,2,0,2,0,1,579.8937002405627,0,1
1,2,1,0,2,0,0,5,2,91.34492847688526,0,0
1,0,1,0,2,0,1,6,0,333.38993968587016,0,1
1,2,0,2,1,0,1,2,2,225.05479515342023,0,1
1,2,1,0,0,0,1,3,2,478.25178773450057,0,1
1,1,1,1,1,0,1,6,2,130.0561939334085,0,0
0,0,0,1,2,0,1,5,2,280.736937152894,0,0
1,0,1,0,0,0,2,4,0,374.4346928495802,0,0
1,1,1,2,0,2,0,1,2,396.7398248019297,0,1
1,0,1,1,2,0,1,4,1,430.0384011780369,0,0
0,1,1,2,1,0,1,2,0,382.0181990533598,2,0
1,2,1,2,1,0,2,6,1,214.51453478943927,0,0
1,1,0,0,0,0,2,5,2,249.43215410596665,1,1
1,1,0,0,0,0,2,3,0,563.2492392477872,0,1
1,0,0,0,2,2,1,2,0,277.31837277402406,0,0
0,2,1,0,0,0,1,2,2,506.5528136806093,0,1
1,1,0,0,2,0,1,1,2,41.21643591355465,0,1
0,2,1,1,1,2,1,3,1,530.284136262394,2,1
1,2,1,1,0,0,0,1,0,97.41085631327886,1,1
1,2,1,2,0,0,1,2,2,202.98808758905577,0,1
1,2,0,1,1,0,1,2,0,279.594087506782,0,1
0,1,1,0,2,0,1,3,2,148.8201740857794,0,0
1,2,1,0,2,0,0,0,0,583.3552156371218,0,1
0,1,1,2,2,0,2,4,2,374.0076395333661,0,0
0,1,1,1,0,2,1,3,0,44.38753927197111,0,1
1,1,0,0,0,3,1,6,0,125.16254467932202,0,1
1,2,1,2,1,2,0,3,0,416.9705974341322,0,0
0,1,1,2,0,3,1,0,1,72.02624527720687,0,1
1,2,1,2,0,0,1,6,2,588.7850724637389,0,0
0,0,0,0,2,2,0,4,2,309.5414905418055,0,1
1,2,1,1,0,0,1,4,0,90.60785577926698,0,0
1,1,0,2,0,0,1,5,0,248.6387164067768,0,0
1,2,0,2,0,2,1,3,2,393.97531893769474,1,1
1,2,0,1,0,2,1,2,0,100.18479104902411,0,1
1,0,1,2,2,0,0,0,1,398.4777557091801,0,0
1,1,1,2,0,2,1,5,2,49.91744960343858,0,1
0,2,1,0,2,0,2,6,2,60.36570316675665,0,1
0,1,1,1,2,0,1,4,0,327.16290003858194,0,0
1,2,0,1,1,0,2,0,2,478.3458418423089,0,1
1,2,0,2,1,0,1,6,0,100.94200439309304,1,1
0,1,1,0,0,0,1,6,0,474.9450479787075,0,0
1,2,0,2,0,0,2,6,0,198.5025083803231,0,1
0,2,0,2,1,0,2,2,0,692.2307556812984,0,1
1,1,1,2,0,0,2,0,0,530.2270811376414,0,0
0,2,1,1,1,1,1,2,0,671.4901573485331,1,1
1,2,1,0,1,0,1,0,1,398.8479939200831,0,0
1,0,0,0,0,3,0,1,2,568.6652925024482,0,1
1,1,1,2,0,0,2,0,2,210.97603420111847,0,0
1,0,1,2,2,0,2,5,1,482.63638274389535,0,0
1,1,1,1,1,0,1,4,0,555.5627984093163,0,1
1,0,1,1,0,0,0,3,0,544.304140345022,0,0
1,1,1,0,0,0,0,3,2,356.1199726847866,0,0
0,1,1,2,1,2,0,1,1,421.3920907769723,0,0
1,1,1,1,0,0,0,3,1,38.297789463306586,0,1
1,1,1,1,0,0,0,4,0,478.61598858885935,1,0
1,1,1,2,0,0,1,0,0,591.2279384807609,0,0
1,2,1,0,0,2,0,6,0,334.2439343724058,0,0
0,0,0,0,2,2,0,1,2,270.99506144781526,2,1
0,2,1,2,1,0,0,1,1,64.5584206609793,0,0
0,2,1,1,0,2,1,6,1,530.6615585277021,0,0
0,2,1,0,2,0,2,3,0,426.0800233362068,0,1
0,1,1,1,0,2,0,6,1,554.7127561440444,0,1
1,1,1,1,1,0,1,0,0,318.2777550344476,0,0
1,0,0,1,1,0,1,2,0,320.8437006706171,0,1
1,1,1,1,1,1,1,3,0,473.235111092347,0,0
0,2,1,1,0,2,2,0,2,289.7569571167933,0,1
1,0,1,0,2,0,1,3,0,220.60914527671488,0,0
1,1,1,1,0,0,2,0,0,25.89709356007463,0,0
0,0,1,2,0,2,1,1,2,427.9051063174141,0,0
1,2,1,1,0,1,0,5,0,510.81341133925486,0,0
0,0,0,2,0,0,0,1,2,417.14619946131376,0,1
0,2,1,0,1,0,1,6,2,205.2800546941035,0,0
0,1,0,1,2,0,2,6,1,43.02487219948643,0,1
0,2,1,1,0,0,0,1,2,97.2969092688822,0,0
0,0,1,0,2,3,1,1,2,170.33275473006876,0,0
0,1,0,1,2,0,2,1,0,199.70366949117104,0,1
1,0,1,0,0,0,1,2,0,159.08358282056136,1,1
0,2,0,0,1,2,1,2,2,430.0718733820714,0,1
0,1,1,1,0,0,1,5,2,385.8897842610038,0,1
1,1,1,1,0,0,2,1,2,237.39756455385304,0,0
1,1,1,0,2,0,2,1,1,281.46827396582376,0,1
1,0,1,1,2,0,1,3,0,337.1139895327306,2,1
1,1,1,2,1,2,1,3,0,129.60114524948037,0,0
1,2,0,1,0,0,1,2,2,553.3186877609766,0,1
0,2,1,2,0,2,1,2,2,633.0657293922006,0,0
1,2,0,0,0,3,2,0,0,18.67548914575669,3,1
1,0,1,1,1,0,1,3,2,445.45374665995865,0,0
1,2,0,0,1,3,1,4,1,302.1441296971241,0,1
1,2,1,0,0,0,0,4,0,525.5271773454679,0,0
1,0,1,0,2,0,1,1,2,556.196605073759,1,0
1,2,1,2,0,0,1,6,2,106.435508371009,0,0
0,0,0,1,2,0,1,0,1,211.36662879699023,0,1
0,2,1,0,0,0,1,2,0,411.2596038722796,0,0
0,2,1,1,0,1,2,1,0,82.48292470769341,0,1
1,1,0,1,0,0,1,4,1,85.0458131150401,0,1
0,1,0,1,0,0,0,4,2,580.9127568661187,2,1
0,0,1,0,0,0,1,2,2,176.6998500348003,0,1
0,1,1,0,0,3,1,1,2,652.4000618292868,1,0
1,1,1,1,2,3,2,3,1,120.19555979316738,0,0
1,1,0,2,0,2,1,1,1,72.16265878470992,0,0
1,2,1,0,0,0,2,1,0,189.0103523880985,1,1
0,1,1,1,2,0,1,3,2,25.04845035109787,0,0
1,2,1,0,0,0,2,6,1,83.46272627938255,0,1
1,2,1,2,2,0,1,4,0,51.76825327423867,0,0
1,1,1,1,0,0,2,4,0,370.330632078743,0,0
0,1,1,2,1,0,2,1,2,696.4895171600315,1,0
0,1,1,1,1,0,1,2,2,273.9311227915027,0,0
0,1,1,2,0,0,1,0,0,527.6576216332088,0,1
0,2,1,1,2,2,2,4,2,97.02033230069358,0,1
1,1,1,0,0,0,0,0,0,449.8561117079367,0,0
1,2,0,1,0,2,2,6,0,82.07595659768015,0,1
0,0,1,1,2,0,0,2,1,119.07056047551454,0,0
0,0,0,2,1,0,1,5,0,117.41936419709398,0,1
0,2,1,1,0,0,2,6,0,41.2941051641384,0,0
1,0,0,1,0,0,1,5,0,92.53313962023964,0,1
1,2,1,1,0,2,1,0,2,346.4659409521329,1,0
1,2,1,0,2,2,2,5,2,53.460954015169065,1,0
1,2,1,2,1,2,1,6,1,532.9791606858312,0,0
1,0,1,2,0,2,1,1,0,136.55237348223292,0,1
0,2,1,1,2,0,1,3,0,664.0253371202907,1,0
0,1,1,0,2,0,1,6,2,674.9900970590343,1,0
1,1,1,2,2,3,2,1,2,69.10632819517838,0,0
1,1,1,0,0,0,1,5,0,467.1820129871471,0,0
0,2,0,0,0,0,1,4,2,173.4089628829869,0,1
1,2,0,0,0,0,1,0,2,581.6626863824645,0,1
0,1,1,0,0,0,2,5,2,44.84624441264479,0,0
1,0,1,1,1,0,1,6,2,517.5330609751968,0,0
1,0,1,1,2,0,1,0,1,35.9932953233663,0,0
1,2,1,0,0,2,2,1,1,167.7365869361491,0,0
1,1,0,1,2,2,1,2,0,254.3559884817164,0,1
1,2,1,1,2,0,1,1,0,426.4448897493877,0,0
0,0,0,2,0,2,2,1,2,710.4895071505545,0,0
1,1,0,1,2,2,1,1,2,244.89287181045316,0,0
0,2,0,0,0,0,2,2,0,323.0369352097825,0,1
0,1,0,1,0,0,1,1,0,384.0406289053647,0,1
1,0,1,1,0,2,1,4,1,275.97716135928766,0,0
1,0,1,1,1,0,1,0,0,386.6162526734532,0,0
0,1,1,2,2,0,2,5,0,289.5363224800969,0,1
1,1,1,1,0,2,2,3,0,581.2127580085782,0,0
0,1,1,1,2,0,1,1,0,545.332440315866,0,0
1,1,1,0,0,0,1,5,2,532.6379587411845,2,1
0,2,0,2,0,0,2,6,1,631.003586801506,0,1
0,1,1,2,0,2,1,0,2,296.20113509965785,0,1
1,1,1,0,1,0,2,2,0,548.9919908669517,1,0
